x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
1.0,0.3333333333333333,1.0,0.7407407407407406,0.5558831898989735,0.4089830091110561,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.374113475177305,0.0,0.374113475177305,0.26880204528853174,0.0,0.2,0.34616104868913805,0.374113475177305,1.0,1.0
1.0,0.4057971014492754,1.0,0.7407407407407406,0.7639182465134857,0.19025855700566288,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.35460992907801414,0.0,0.3546099290780121,0.28697589481373265,0.0,0.2,0.34616104868913805,0.3546099290780121,1.0,1.0
1.0,0.30434782608695654,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.22891954702381762,0.38082191780821917,0.46339805297220843,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.374113475177305,0.0,0.374113475177305,0.26744704163623084,0.0,0.2,0.34616104868913805,0.374113475177305,1.0,1.0
1.0,0.6086956521739131,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.0,0.9232876712328768,0.0,0.0,0.13333333333333364,0.0,1.0,1.0,0.6964499324715415,0.3014184397163121,0.0,0.301418439716312,0.2939627465303141,0.0,0.2,0.34616104868913805,0.301418439716312,1.0,1.0
1.0,0.5072463768115942,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.03409411480232692,0.8342465753424658,0.0690161527165937,0.0,0.13333333333333364,0.0,1.0,0.6668440262492181,0.35131198147790893,0.3262411347517731,0.0,0.32624113475177313,0.2810628195763331,0.0,0.2,0.34616104868913805,0.32624113475177313,1.0,1.0
1.0,0.30434782608695654,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.21875041979554272,0.5684931506849316,0.44281285690977273,0.0,0.13333333333333364,0.0,1.0,0.0005320787476544079,0.35131198147790893,0.3829787234042554,0.0,0.3829787234042553,0.2627392257121987,0.0,0.2,0.34616104868913805,0.3829787234042553,1.0,1.0
1.0,0.2463768115942029,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.3156028368794326,0.0,0.3156028368794326,0.30788897005113225,0.0,0.2,0.34616104868913805,0.3156028368794326,1.0,1.0
1.0,0.2318840579710145,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.32269503546099293,0.0,0.3226950354609929,0.30788897005113225,0.0,0.2,0.34616104868913805,0.3226950354609929,1.0,1.0
1.0,0.2463768115942029,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.30851063829787234,0.0,0.3085106382978723,0.31773557341124914,0.0,0.2,0.34616104868913805,0.3085106382978723,1.0,1.0
1.0,0.391304347826087,1.0,0.7407407407407406,0.41556304768641095,0.41067717311007135,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.28546099290780136,0.0,0.2854609929078014,0.3069905040175311,0.0,0.2,0.34616104868913805,0.2854609929078014,1.0,1.0
1.0,0.4057971014492754,1.0,0.7331303906646374,0.4169683101601648,0.41196749569071667,0.18499151103565376,0.5840511223284286,0.3752904985156032,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.4592198581560284,0.0,0.45921985815602834,0.2649780861943024,0.0,0.2,0.34616104868913805,0.45921985815602834,1.0,1.0
1.0,0.391304347826087,1.0,0.7331303906646374,0.4169683101601648,0.41196749569071667,0.18499151103565376,0.5840511223284286,0.3752904985156032,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.36879432624113473,0.0,0.36879432624113473,0.28646092037983933,0.0,0.2,0.34616104868913805,0.36879432624113473,1.0,1.0
1.0,0.34782608695652173,1.0,0.7331303906646374,0.4169683101601648,0.41196749569071667,0.18499151103565376,0.5840511223284286,0.34310393465966366,0.0,0.7037037037037037,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.4078014184397163,0.0,0.40780141843971424,0.27569393718042373,0.0,0.2,0.34616104868913805,0.40780141843971424,1.0,1.0
1.0,0.391304347826087,1.0,0.7331303906646374,0.4169683101601648,0.41196749569071667,0.18499151103565376,0.5840511223284286,0.3752904985156032,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.4592198581560284,0.0,0.45921985815602834,0.2649780861943024,0.0,0.2,0.34616104868913805,0.45921985815602834,1.0,1.0
1.0,0.4492753623188406,1.0,0.7331303906646374,0.4169683101601648,0.41196749569071667,0.18499151103565376,0.5840511223284286,0.3752904985156032,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.4592198581560284,0.0,0.45921985815602834,0.2649780861943024,0.0,0.2,0.34616104868913805,0.45921985815602834,1.0,1.0
